x_m,y_m,temperature_K
0.002,0.0096,800.0
0.0024,0.0,804.6000393331456
0.0024,0.00039999999999999996,801.234042099843
0.0024,0.0007999999999999999,800.0010063675231
0.0024,0.0012,800.0
0.0024,0.0015999999999999999,800.0
0.0024,0.002,800.0
0.0024,0.0024,800.1938621195613
0.0024,0.0028,800.2466716802369
0.0024,0.0031999999999999997,800.0
0.0024,0.0036,800.0024264108034
0.0024,0.004,800.0057357820684
0.0024,0.004399999999999999,800.1908543064396
0.0024,0.0048,800.0
0.0024,0.005199999999999999,800.1908543064396
0.0024,0.0056,800.0001710531789
0.0024,0.005999999999999999,800.4978389576971
0.0024,0.0063999999999999994,800.4942029676447
0.0024,0.0068,800.0157672380341
0.0024,0.0072,800.0
0.0024,0.007599999999999999,800.24741523925
0.0024,0.008,800.0099024527799
0.0024,0.0084,800.0
0.0024,0.008799999999999999,800.0002116779965
0.0024,0.0092,800.0
0.0024,0.0096,800.0
0.0028,0.0,808.6097456397379
0.0028,0.00039999999999999996,802.1018505447337
0.0028,0.0007999999999999999,800.0
0.0028,0.0012,800.0
0.0028,0.0015999999999999999,800.0
0.0028,0.002,800.0
0.0028,0.0024,800.00254413218
0.0028,0.0028,800.4936876371413
0.0028,0.0031999999999999997,800.0
0.0028,0.0036,800.0
0.0028,0.004,800.0
0.0028,0.004399999999999999,800.1915947268026
0.0028,0.0048,800.6283802931162
0.0028,0.005199999999999999,800.2490740847303
0.0028,0.0056,800.0074726487439
0.0028,0.005999999999999999,800.0035832066873
0.0028,0.0063999999999999994,800.0
0.0028,0.0068,800.2466716802369
0.0028,0.0072,800.0
0.0028,0.007599999999999999,800.6929131825879
0.0028,0.008,800.2945500726863
0.0028,0.0084,800.4933433604738
0.0028,0.008799999999999999,800.0005265951637
0.0028,0.0092,800.1909327009279
0.0028,0.0096,800.0
0.0031999999999999997,0.0,804.7868473518096
0.0031999999999999997,0.00039999999999999996,801.4177148879097
0.0031999999999999997,0.0007999999999999999,800.2472661484281
0.0031999999999999997,0.0012,800.0000934965428
0.0031999999999999997,0.0015999999999999999,800.2466716802369
0.0031999999999999997,0.002,800.0
0.0031999999999999997,0.0024,800.0
0.0031999999999999997,0.0028,800.4375630749528
0.0031999999999999997,0.0031999999999999997,800.2466716802369
0.0031999999999999997,0.0036,800.0
0.0031999999999999997,0.004,800.0
0.0031999999999999997,0.004399999999999999,800.0020382047296
0.0031999999999999997,0.0048,800.2466716802369
0.0031999999999999997,0.005199999999999999,800.2491725476056
0.0031999999999999997,0.0056,800.0044494706259
0.0031999999999999997,0.005999999999999999,800.0
0.0031999999999999997,0.0063999999999999994,800.4988034863245
0.0031999999999999997,0.0068,800.2466716802369
0.0031999999999999997,0.0072,800.0
0.0031999999999999997,0.007599999999999999,800.437562246794
0.0031999999999999997,0.008,800.3817086128793
0.0031999999999999997,0.0084,800.2469466540597
0.0031999999999999997,0.008799999999999999,800.2467205160868
0.0031999999999999997,0.0092,800.0110032813415
0.0031999999999999997,0.0096,800.016748582726
0.0036,0.0,808.3045187360024
0.0036,0.00039999999999999996,801.3728562587046
0.0036,0.0007999999999999999,800.7880844314426
0.0036,0.0012,800.4942583856093
0.0036,0.0015999999999999999,800.2467854154239
0.0036,0.002,800.0
0.0036,0.0024,800.2467773545548
0.0036,0.0028,800.1908543064396
0.0036,0.0031999999999999997,800.0003224543384
0.0036,0.0036,800.0006050240813
0.0036,0.004,800.0089843407292
0.0036,0.004399999999999999,800.0
0.0036,0.0048,800.1908543064396
0.0036,0.005199999999999999,800.0
0.0036,0.0056,800.1908543064396
0.0036,0.005999999999999999,800.44738277909
0.0036,0.0063999999999999994,800.2657059852119
0.0036,0.0068,800.2473958714252
0.0036,0.0072,800.0
0.0036,0.007599999999999999,800.0
0.0036,0.008,800.0010314265647
0.0036,0.0084,800.2497926042474
0.0036,0.008799999999999999,800.4298675995553
0.0036,0.0092,800.0003849987545
0.0036,0.0096,800.0
0.004,0.0,803.8318134176086
0.004,0.00039999999999999996,800.4392164682803
0.004,0.0007999999999999999,800.628769683574
0.004,0.0012,800.4381823367864
0.004,0.0015999999999999999,800.2469949758832
0.004,0.002,800.2482872252899
0.004,0.0024,800.0036924403448
0.004,0.0028,800.0
0.004,0.0031999999999999997,800.0032862453897
0.004,0.0036,800.2383398324297
0.004,0.004,800.6331107704541
0.004,0.004399999999999999,800.0
0.004,0.0048,800.0
0.004,0.005199999999999999,800.0
0.004,0.0056,800.1909976562164
0.004,0.005999999999999999,800.0004377489274
0.004,0.0063999999999999994,800.7430092342926
0.004,0.0068,800.1915582407282
0.004,0.0072,800.0
0.004,0.007599999999999999,800.0
0.004,0.008,800.2518834089273
0.004,0.0084,800.2466716802369
0.004,0.008799999999999999,800.4394603342887
0.004,0.0092,800.0131664382551
0.004,0.0096,800.0
0.004399999999999999,0.0,805.8886415814155
0.004399999999999999,0.00039999999999999996,800.9880516572409
0.004399999999999999,0.0007999999999999999,800.6841976669134
0.004399999999999999,0.0012,800.8754308686218
0.004399999999999999,0.0015999999999999999,800.0018398312832
0.004399999999999999,0.002,801.9741554569654
0.004399999999999999,0.0024,800.2469837184465
0.004399999999999999,0.0028,800.0000586625476
0.004399999999999999,0.0031999999999999997,800.0000940728801
0.004399999999999999,0.0036,800.0002958582228
0.004399999999999999,0.004,800.2473790231455
0.004399999999999999,0.004399999999999999,800.0069919073156
0.004399999999999999,0.0048,800.2033411707692
0.004399999999999999,0.005199999999999999,800.2466716802369
0.004399999999999999,0.0056,800.2469800112507
0.004399999999999999,0.005999999999999999,800.0
0.004399999999999999,0.0063999999999999994,800.6841976669134
0.004399999999999999,0.0068,800.0976220780517
0.004399999999999999,0.0072,800.4933433604738
0.004399999999999999,0.007599999999999999,800.0
0.004399999999999999,0.008,800.0019644647579
0.004399999999999999,0.0084,800.0006660596596
0.004399999999999999,0.008799999999999999,800.1917819632333
0.004399999999999999,0.0092,800.1908543064396
0.004399999999999999,0.0096,800.011547923979
0.0048,0.0,802.5949554715407
0.0048,0.00039999999999999996,800.49734631437
0.0048,0.0007999999999999999,800.2475257303028
0.0048,0.0012,800.0
0.0048,0.0015999999999999999,800.246733730597
0.0048,0.002,800.1910748565576
0.0048,0.0024,800.0474368615841
0.0048,0.0028,800.2466716802369
0.0048,0.0031999999999999997,800.6844671852721
0.0048,0.0036,800.0010756789519
0.0048,0.004,800.0002367866866
0.0048,0.004399999999999999,800.0
0.0048,0.0048,800.0
0.0048,0.005199999999999999,800.0
0.0048,0.0056,800.7505060624833
0.0048,0.005999999999999999,800.2563095028311
0.0048,0.0063999999999999994,800.2523392885819
0.0048,0.0068,800.7400150407107
0.0048,0.0072,800.0004992223436
0.0048,0.007599999999999999,800.2474722541621
0.0048,0.008,800.1921884520029
0.0048,0.0084,800.7400150407107
0.0048,0.008799999999999999,800.0006379183556
0.0048,0.0092,800.4943349105654
0.0048,0.0096,800.0
0.005199999999999999,0.0,803.0324128883213
0.005199999999999999,0.00039999999999999996,800.3821036174912
0.005199999999999999,0.0007999999999999999,800.0003971364947
0.005199999999999999,0.0012,800.2471154196193
0.005199999999999999,0.0015999999999999999,800.0
0.005199999999999999,0.002,800.0003868161824
0.005199999999999999,0.0024,800.0
0.005199999999999999,0.0028,800.0002072398506
0.005199999999999999,0.0031999999999999997,800.2473145152677
0.005199999999999999,0.0036,800.0002297978688
0.005199999999999999,0.004,800.0010821987132
0.005199999999999999,0.004399999999999999,800.0
0.005199999999999999,0.0048,800.1908543064396
0.005199999999999999,0.005199999999999999,800.0000923196799
0.005199999999999999,0.0056,800.4495472407178
0.005199999999999999,0.005999999999999999,800.0004695029414
0.005199999999999999,0.0063999999999999994,800.0025912562189
0.005199999999999999,0.0068,800.1910154201032
0.005199999999999999,0.0072,800.000158990241
0.005199999999999999,0.007599999999999999,800.1913088895483
0.005199999999999999,0.008,800.2469028319277
0.005199999999999999,0.0084,800.2485814735954
0.005199999999999999,0.008799999999999999,800.000722392941
0.005199999999999999,0.0092,800.0
0.005199999999999999,0.0096,800.0
0.0056,0.0,800.987729905393
0.0056,0.00039999999999999996,800.4387820674818
0.0056,0.0007999999999999999,800.0
0.0056,0.0012,800.4375259866765
0.0056,0.0015999999999999999,800.0
0.0056,0.002,800.0004538844717
0.0056,0.0024,800.0
0.0056,0.0028,800.0016227095383
0.0056,0.0031999999999999997,800.2471487595523
0.0056,0.0036,800.2474702197243
0.0056,0.004,800.2483974314155
0.0056,0.004399999999999999,800.4375259866765
0.0056,0.0048,800.0
0.0056,0.005199999999999999,800.0
0.0056,0.0056,800.2488892516369
0.0056,0.005999999999999999,800.0006752240922
0.0056,0.0063999999999999994,800.0086821205003
0.0056,0.0068,800.2469731749851
0.0056,0.0072,800.0010693938899
0.0056,0.007599999999999999,800.1908543064396
0.0056,0.008,800.0
0.0056,0.0084,800.0
0.0056,0.008799999999999999,800.0006218207812
0.0056,0.0092,800.0
0.0056,0.0096,800.0
0.005999999999999999,0.0,800.0006137790629
0.005999999999999999,0.00039999999999999996,800.246843617146
0.005999999999999999,0.0007999999999999999,800.2466716802369
0.005999999999999999,0.0012,800.0
0.005999999999999999,0.0015999999999999999,800.4388791240896
0.005999999999999999,0.002,800.2470602494458
0.005999999999999999,0.0024,800.0
0.005999999999999999,0.0028,800.0
0.005999999999999999,0.0031999999999999997,800.0009705505573
0.005999999999999999,0.0036,800.2488584435981
0.005999999999999999,0.004,800.000719934622
0.005999999999999999,0.004399999999999999,800.0004041858135
0.005999999999999999,0.0048,800.0115664597441
0.005999999999999999,0.005199999999999999,800.0007948043179
0.005999999999999999,0.0056,800.0092582597595
0.005999999999999999,0.005999999999999999,800.2500648294415
0.005999999999999999,0.0063999999999999994,800.2468281444947
0.005999999999999999,0.0068,800.2466716802369
0.005999999999999999,0.0072,800.0
0.005999999999999999,0.007599999999999999,800.2473146901045
0.005999999999999999,0.008,800.0
0.005999999999999999,0.0084,800.2499384350992
0.005999999999999999,0.008799999999999999,800.4380030822408
0.005999999999999999,0.0092,800.1918730580395
0.005999999999999999,0.0096,800.0
0.0063999999999999994,0.0,800.740548757597
0.0063999999999999994,0.00039999999999999996,800.0
0.0063999999999999994,0.0007999999999999999,800.0
0.0063999999999999994,0.0012,800.0
0.0063999999999999994,0.0015999999999999999,800.0
0.0063999999999999994,0.002,800.0014127183174
0.0063999999999999994,0.0024,800.0007024073401
0.0063999999999999994,0.0028,800.1911123274807
0.0063999999999999994,0.0031999999999999997,800.0000945613893
0.0063999999999999994,0.0036,800.0002213700457
0.0063999999999999994,0.004,800.4933941856816
0.0063999999999999994,0.004399999999999999,800.2494141877813
0.0063999999999999994,0.0048,800.0001501727212
0.0063999999999999994,0.005199999999999999,800.0
0.0063999999999999994,0.0056,800.0
0.0063999999999999994,0.005999999999999999,800.0000740681917
0.0063999999999999994,0.0063999999999999994,800.0
0.0063999999999999994,0.0068,800.0006494357652
0.0063999999999999994,0.0072,800.0005332457702
0.0063999999999999994,0.007599999999999999,800.2466716802369
0.0063999999999999994,0.008,800.2466716802369
0.0063999999999999994,0.0084,800.0
0.0063999999999999994,0.008799999999999999,800.0
0.0063999999999999994,0.0092,800.4933433604738
0.0063999999999999994,0.0096,800.0
0.0068,0.0,800.4376181457252
0.0068,0.00039999999999999996,800.0004548690451
0.0068,0.0007999999999999999,800.0
0.0068,0.0012,800.0009866453341
0.0068,0.0015999999999999999,800.0
0.0068,0.002,800.0
0.0068,0.0024,800.0
0.0068,0.0028,800.1912612027301
0.0068,0.0031999999999999997,800.4933433604738
0.0068,0.0036,800.0021939647804
0.0068,0.004,800.247359312294
0.0068,0.004399999999999999,800.0028194682511
0.0068,0.0048,800.0482337133352
0.0068,0.005199999999999999,800.0
0.0068,0.0056,800.0
0.0068,0.005999999999999999,800.2467110098619
0.0068,0.0063999999999999994,800.0013331070371
0.0068,0.0068,800.4946689332144
0.0068,0.0072,800.0
0.0068,0.007599999999999999,800.001273872955
0.0068,0.008,800.0022009725278
0.0068,0.0084,800.0
0.0068,0.008799999999999999,800.2466716802369
0.0068,0.0092,800.0017637388734
0.0068,0.0096,800.0
0.0072,0.0,800.0
0.0072,0.00039999999999999996,800.0012629349732
0.0072,0.0007999999999999999,800.0
0.0072,0.0012,800.0004450491919
0.0072,0.0015999999999999999,800.0
0.0072,0.002,800.0
0.0072,0.0024,800.0
0.0072,0.0028,800.0
0.0072,0.0031999999999999997,800.0
0.0072,0.0036,800.740473075507
0.0072,0.004,800.4990817504829
0.0072,0.004399999999999999,800.1908543064396
0.0072,0.0048,800.0
0.0072,0.005199999999999999,800.0002078729613
0.0072,0.0056,800.2487535799836
0.0072,0.005999999999999999,800.0009633287432
0.0072,0.0063999999999999994,800.4381661682515
0.0072,0.0068,800.8202904077398
0.0072,0.0072,800.0003393756566
0.0072,0.007599999999999999,800.0
0.0072,0.008,800.0015574271927
0.0072,0.0084,800.0011081254597
0.0072,0.008799999999999999,800.001217801678
0.0072,0.0092,800.0
0.0072,0.0096,800.0
0.007599999999999999,0.0,800.0
0.007599999999999999,0.00039999999999999996,800.0006338790588
0.007599999999999999,0.0007999999999999999,800.2473377462744
0.007599999999999999,0.0012,800.2471306014922
0.007599999999999999,0.0015999999999999999,800.0
0.007599999999999999,0.002,800.0
0.007599999999999999,0.0024,800.2467088367563
0.007599999999999999,0.0028,800.0
0.007599999999999999,0.0031999999999999997,800.0
0.007599999999999999,0.0036,800.2472082331461
0.007599999999999999,0.004,800.0025031027875
0.007599999999999999,0.004399999999999999,800.2468049965844
0.007599999999999999,0.0048,800.0
0.007599999999999999,0.005199999999999999,800.0
0.007599999999999999,0.0056,800.191801532024
0.007599999999999999,0.005999999999999999,800.0012670481171
0.007599999999999999,0.0063999999999999994,800.0034495724411
0.007599999999999999,0.0068,800.9876965188731
0.007599999999999999,0.0072,800.2495145799079
0.007599999999999999,0.007599999999999999,800.0009626658185
0.007599999999999999,0.008,800.0003233632044
0.007599999999999999,0.0084,800.0
0.007599999999999999,0.008799999999999999,800.2467532364547
0.007599999999999999,0.0092,800.004068007739
0.007599999999999999,0.0096,800.0
0.008,0.0,800.0004689405494
0.008,0.00039999999999999996,800.2467163034854
0.008,0.0007999999999999999,800.0001283291571
0.008,0.0012,800.000156280717
0.008,0.0015999999999999999,800.4940664373881
0.008,0.002,800.0
0.008,0.0024,800.2466716802369
0.008,0.0028,800.0
0.008,0.0031999999999999997,800.0011254596654
0.008,0.0036,800.0002820549857
0.008,0.004,800.0002252309823
0.008,0.004399999999999999,800.001181371605
0.008,0.0048,800.0012453965991
0.008,0.005199999999999999,800.0005902373722
0.008,0.0056,800.2466716802369
0.008,0.005999999999999999,800.2466716802369
0.008,0.0063999999999999994,800.0
0.008,0.0068,800.4384128846981
0.008,0.0072,800.2942221776866
0.008,0.007599999999999999,800.0
0.008,0.008,800.0
0.008,0.0084,800.0
0.008,0.008799999999999999,800.0009098993704
0.008,0.0092,800.0
0.008,0.0096,800.0
0.0084,0.0,800.0
0.0084,0.00039999999999999996,800.0002979974837
0.0084,0.0007999999999999999,800.0
0.0084,0.0012,800.2466716802369
0.0084,0.0015999999999999999,800.0
0.0084,0.002,800.0012601488718
0.0084,0.0024,800.0
0.0084,0.0028,800.0010950943641
0.0084,0.0031999999999999997,800.2466716802369
0.0084,0.0036,800.0009150159876
0.0084,0.004,800.2466716802369
0.0084,0.004399999999999999,800.0
0.0084,0.0048,800.0
0.0084,0.005199999999999999,800.0
0.0084,0.0056,800.0007269065759
0.0084,0.005999999999999999,800.2467441221688
0.0084,0.0063999999999999994,800.2466716802369
0.0084,0.0068,800.0003786005709
0.0084,0.0072,800.247720416241
0.0084,0.007599999999999999,800.0007075633104
0.0084,0.008,800.0003909017609
0.0084,0.0084,800.000739223741
0.0084,0.008799999999999999,800.2470030439333
0.0084,0.0092,800.0
0.0084,0.0096,800.0
0.008799999999999999,0.0,800.0
0.008799999999999999,0.00039999999999999996,800.0
0.008799999999999999,0.0007999999999999999,800.0
0.008799999999999999,0.0012,800.0
0.008799999999999999,0.0015999999999999999,800.0007562179378
0.008799999999999999,0.002,800.0001941371485
0.008799999999999999,0.0024,800.0
0.008799999999999999,0.0028,800.0
0.008799999999999999,0.0031999999999999997,800.0002518983258
0.008799999999999999,0.0036,800.0
0.008799999999999999,0.004,800.0
0.008799999999999999,0.004399999999999999,800.0
0.008799999999999999,0.0048,800.0
0.008799999999999999,0.005199999999999999,800.0
0.008799999999999999,0.0056,800.0
0.008799999999999999,0.005999999999999999,800.4933433604738
0.008799999999999999,0.0063999999999999994,800.294108541821
0.008799999999999999,0.0068,800.2466716802369
0.008799999999999999,0.0072,800.4375259866765
0.008799999999999999,0.007599999999999999,800.0
0.008799999999999999,0.008,800.2466716802369
0.008799999999999999,0.0084,800.0
0.008799999999999999,0.008799999999999999,800.0
0.008799999999999999,0.0092,800.0
0.008799999999999999,0.0096,800.0
0.0092,0.0,800.0
0.0092,0.00039999999999999996,800.0002620788182
0.0092,0.0007999999999999999,800.0
0.0092,0.0012,800.0
0.0092,0.0015999999999999999,800.0
0.0092,0.002,800.0
0.0092,0.0024,800.0
0.0092,0.0028,800.0000828429941
0.0092,0.0031999999999999997,800.0
0.0092,0.0036,800.0
0.0092,0.004,800.0
0.0092,0.004399999999999999,800.0
0.0092,0.0048,800.0
0.0092,0.005199999999999999,800.0
0.0092,0.0056,800.0
0.0092,0.005999999999999999,800.0
0.0092,0.0063999999999999994,800.0
0.0092,0.0068,800.0
0.0092,0.0072,800.0
0.0092,0.007599999999999999,800.0
0.0092,0.008,800.0
0.0092,0.0084,800.0
0.0092,0.008799999999999999,800.0
0.0092,0.0092,800.0
0.0092,0.0096,800.0
0.0096,0.0,800.0
0.0096,0.00039999999999999996,800.0
0.0096,0.0007999999999999999,800.0
0.0096,0.0012,800.0
0.0096,0.0015999999999999999,800.0
0.0096,0.002,800.0
0.0096,0.0024,800.0
0.0096,0.0028,800.0
0.0096,0.0031999999999999997,800.0
0.0096,0.0036,800.0
0.0096,0.004,800.0
0.0096,0.004399999999999999,800.0
0.0096,0.0048,800.0
0.0096,0.005199999999999999,800.0
0.0096,0.0056,800.0
0.0096,0.005999999999999999,800.0
0.0096,0.0063999999999999994,800.0
0.0096,0.0068,800.0
0.0096,0.0072,800.0
0.0096,0.007599999999999999,800.0
0.0096,0.008,800.0
0.0096,0.0084,800.0
0.0096,0.008799999999999999,800.0
0.0096,0.0092,800.0
0.0096,0.0096,800.0
