Time_microseconds,Electron_Count,Input_Energy_J,Inelastic_Energy_Transfer_J,Elastic_Energy_Transfer_J,Total_Energy_Transfer_J,Efficiency_percent,Energy_Transfer_Efficiency,Inelastic_Ratio
2.05e-05,2175,16.0218,6.5708445942,0.0053968541774869,6.576241448377488,41.04558444355194,0.41045584443554956,0.9991793406279481
2.1e-05,2212,16.0218,6.629660622,0.0055319699398995,6.6351925919399,41.41352776803988,0.4141352776804042,0.9991662683692679
2.15e-05,2243,16.0218,6.857370454500002,0.0053730145205301,6.862743469020532,42.83378564843871,0.4283378564843234,0.9992170748411645
2.2000000000000003e-05,2280,16.0218,6.876364298400001,0.0054337325173138,6.881798030917315,42.95271461956084,0.42952714619564064,0.9992104196471763
2.25e-05,2313,16.0218,7.027946548200002,0.0054217271386888,7.033368275338691,43.89873968804344,0.43898739688041866,0.9992291421511796
2.3e-05,2337,16.0218,7.154807160599999,0.0053767274743895,7.160183888074388,44.690258822823616,0.4469025882281884,0.9992490796942598
2.35e-05,2378,16.0218,7.110362687400001,0.0054251307259584,7.11578781812596,44.41316093151633,0.4441316093151806,0.9992375923981124
2.4e-05,2411,16.0218,6.693667713,0.0055924246377516,6.699260137637752,41.81340509578752,0.4181340509579293,0.9991652175728581
2.45e-05,2452,16.0218,7.0134388083,0.0056288349555204,7.019067643255521,43.80948235064579,0.4380948235064425,0.9991980651503011
2.5e-05,2493,16.0218,7.736654849399999,0.0053995246797406,7.742054374079739,48.32200111149127,0.48322001111483975,0.999302572105691
2.55e-05,2533,16.0218,7.2449538183,0.0057503232930173,7.250704141593017,45.255240619605765,0.45255240619612136,0.9992069289850029
2.6e-05,2563,16.0218,7.3027284291,0.005546643715922,7.308275072815922,45.61456935435648,0.4561456935435421,0.9992410461209166
2.65e-05,2593,16.0218,7.5152335734,0.0054976983001805,7.52073127170018,46.94061386173422,0.4694061386173951,0.9992689941840007
2.7e-05,2628,16.0218,7.129532771100001,0.0056764939461517,7.135209265046153,44.53437981404584,0.44534379814041825,0.9992044390381148
2.7500000000000004e-05,2651,16.0218,6.8603344875,0.0057078054364506,6.866042292936451,42.85437524458539,0.4285437524458208,0.9991686906090976
2.8000000000000003e-05,2694,16.0218,7.038977557500001,0.0057251174057277,7.044702674905729,43.96948329716536,0.43969483297168416,0.9991873159635081
2.85e-05,2725,16.0218,7.4001970494,0.0056094059104501,7.40580645531045,46.22331108432995,0.46223311084337904,0.9992425664990978
2.9e-05,2760,16.0218,7.6855533183,0.0055024212157912,7.691055739515791,48.00369333980984,0.48003693339798226,0.9992845688027562
2.95e-05,2789,16.0218,7.437800213999999,0.0055928429610486,7.443393056961048,46.457907706757126,0.46457907706756096,0.9992486164685582
3e-05,2818,16.0218,7.159781929499999,0.0056817388841725,7.165463668384172,44.72321255030203,0.44723212550301294,0.999207066123405
3.05e-05,2854,16.0218,7.7276906523,0.00561286534711,7.733303517647109,48.26738267638627,0.48267382676397846,0.9992741956481727
3.1e-05,2884,16.0218,8.0447700852,0.0054695336332494,8.050239618833249,50.24553807208351,0.502455380720846,0.9993205750521446
3.15e-05,2927,16.0218,7.6360779999,0.0056719021103845,7.641749902010384,47.69595115412011,0.47695951154117416,0.9992577744386936
3.2e-05,2960,16.0218,7.952572637099999,0.0055114577966241,7.958084094896623,49.67034974158621,0.49670349741580994,0.9993074391108585
3.25e-05,2990,16.0218,7.4323768346999985,0.0057790608208354,7.438155895520834,46.42521998477163,0.46425219984775956,0.9992230519362582
3.3e-05,3027,16.0218,7.574337993599999,0.0055941633249568,7.579932156924956,47.31011594780094,0.473101159478021,0.9992619771247099
3.3499999999999994e-05,3050,16.0218,7.828844286599998,0.0055492894258917,7.83439357602589,48.8983358675476,0.48898335867542286,0.9992916759450441
3.4e-05,3074,16.0218,7.8119172549,0.0055012819085306,7.817418536808531,48.79238622880167,0.4879238622881656,0.9992962789592718
3.4500000000000005e-05,3097,16.0218,7.549303931099999,0.0054870098960296,7.554790940996028,47.15319715011995,0.47153197150108156,0.9992737046016384
3.5e-05,3134,16.0218,7.821097746299999,0.0054698577598197,7.826567604059818,48.84949009512086,0.48849490095119263,0.9993011166533613
3.55e-05,3165,16.0218,7.741405313099999,0.0055286886716772,7.746934001771676,48.3524572880225,0.4835245728801805,0.9992863384830163
3.5999999999999994e-05,3211,16.0218,7.7037220395,0.0055400440679874,7.709262083567987,48.117328162674674,0.48117328162678275,0.9992813781646112
3.65e-05,3242,16.0218,8.110539574199999,0.005431145901982,8.11597072010198,50.6557984752167,0.506557984752149,0.9993308076027764
3.7e-05,3283,16.0218,7.267368316500001,0.0057345421995199,7.273102858699521,45.3950421219752,0.4539504212198081,0.9992115411660016
3.75e-05,3314,16.0218,7.0727354901,0.0057695758068417,7.078505065906842,44.18046078410004,0.4418046078409943,0.9991849160588117
3.8e-05,3350,16.0218,7.618750423200001,0.0055638920622967,7.624314315262297,47.58712700983898,0.47587127009838454,0.9992702436137557
3.85e-05,3377,16.0218,7.358235955199999,0.0057083158704643,7.363944271070463,45.96202843045143,0.45962028430453905,0.9992248290236403
3.9e-05,3418,16.0218,7.443487952999999,0.0057325256895366,7.449220478689535,46.494279535940485,0.46494279535941874,0.9992304529439107
3.9500000000000005e-05,3458,16.0218,7.608913038,0.0055815099503572,7.614494547950357,47.52583697182487,0.4752583697181563,0.9992669887784135
4e-05,3478,16.0218,7.4258479512,0.0057403245604515,7.4315882757604514,46.38422821256655,0.46384228212563205,0.999227577693025
4.05e-05,3512,16.0218,7.947437650199998,0.0056295686496105,7.953067218849608,49.639036929985686,0.49639036929992936,0.9992921512550192
4.100000000000001e-05,3550,16.0218,7.150433209199999,0.0058068277436669,7.156240036943666,44.66564329191432,0.4466564329191269,0.9991885644257753
4.15e-05,3570,16.0218,7.772623790399998,0.0055634151058822,7.778187205505881,48.54752403291562,0.4854752403291691,0.9992847414238186
4.2e-05,3606,16.0218,8.069515755299998,0.0055610532890976,8.075076808589095,50.400559291641166,0.5040055929164698,0.9993113312206291
4.25e-05,3645,16.0218,7.876004454899999,0.0055912873093162,7.881595742209316,49.19294799716803,0.49192947997162095,0.9992905894323691
4.3e-05,3695,16.0218,7.571870636399998,0.0057856504271772,7.577656286827175,47.29591111377513,0.4729591111377732,0.999236485503145
4.350000000000001e-05,3721,16.0218,7.768434089699999,0.0056223599907318,7.774056449690731,48.52174193717218,0.48521741937177665,0.999276779114338
4.4e-05,3752,16.0218,7.400589583499999,0.005609086735625,7.406198670235624,46.22575909222531,0.4622575909220952,0.9992426497066346
4.45e-05,3785,16.0218,7.008920660699999,0.0058258394792071,7.014746500179206,43.78251195357739,0.43782511953583286,0.9991694868119528
4.5e-05,3822,16.0218,7.569899954999999,0.0057291649503774,7.575629119950376,47.28325855989685,0.47283258559901986,0.9992437374032356
4.55e-05,3857,16.0218,7.725079098899999,0.0056736479304114,7.730752746830411,48.251462050650105,0.48251462050646066,0.9992660937277114
4.6e-05,3890,16.0218,7.681435715699997,0.0057547957160457,7.687190511416043,47.979568534215154,0.47979568534222394,0.999251378548834
4.6500000000000005e-05,3933,16.0218,7.682429067299998,0.0057845685574646,7.688213635857463,47.98595436129599,0.4798595436129189,0.9992476056426833
4.7e-05,3967,16.0218,7.350889959899999,0.005855050546311,7.35674501044631,45.91709427434185,0.4591709427434065,0.9992041248489656
4.75e-05,4009,16.0218,7.771318013699998,0.0056867390827712,7.77700475278277,48.54014375902705,0.4854014375902065,0.9992687751565618
4.8e-05,4045,16.0218,7.812758399399999,0.0058430046280461,7.818601404028045,48.79976908978707,0.48799769089790446,0.9992526790501131
4.85e-05,4078,16.0218,8.156490096599999,0.0056195071978001,8.162109603797798,50.94377413148301,0.509437741314821,0.9993115128967167
4.9000000000000005e-05,4104,16.0218,7.603657887599998,0.0057793950779511,7.609437282677949,47.49427207103691,0.47494272071040394,0.9992404963910922
4.95e-05,4135,16.0218,7.253805862799998,0.0058409062600253,7.259646769060024,45.31105599283511,0.45311055992834914,0.9991954283113444
5e-05,4161,16.0218,7.892322658200001,0.0056337251452773,7.897956383345279,49.29506287274492,0.49295062872743883,0.9992866857106026
5.05e-05,4201,16.0218,8.1383293863,0.0055698569146535,8.143899243214655,50.8301142394365,0.5083011423944036,0.9993160700116354
5.1e-05,4233,16.0218,7.603746007500002,0.0057044320708158,7.609450439570818,47.49435418973235,0.474943541897341,0.9992503490079715
5.15e-05,4270,16.0218,7.3661907789,0.0057757067061513,7.371966485606151,46.012099050083066,0.4601209905008271,0.9992165310684159
5.2e-05,4307,16.0218,7.706005146000002,0.0057041360140324,7.711709282014034,48.13260234189382,0.48132602341896885,0.9992603279240134
5.25e-05,4330,16.0218,7.6631147874,0.005663977780705,7.668778765180704,47.86465169444652,0.4786465169444572,0.9992614237606617
5.3e-05,4361,16.0218,7.5912970689,0.0055719977212596,7.59686906662126,47.41582760128816,0.4741582760127614,0.9992665402454095
5.35e-05,4391,16.0218,7.615666226700001,0.0056943868586574,7.621360613558658,47.568691492567226,0.4756869149258297,0.9992528385484704
5.4e-05,4421,16.0218,7.398562825800001,0.0057319425420376,7.404294768342039,46.21387589623438,0.46213875896229134,0.9992258624593735
5.45e-05,4454,16.0218,7.816555566000001,0.0057090498075407,7.822264615807541,48.822633011324,0.4882263301131921,0.9992701538380583
5.5e-05,4498,16.0218,7.7131588797,0.0056994934733434,7.718858373173343,48.17722336550228,0.48177223365497907,0.9992616144515423
5.55e-05,4531,16.0218,7.748839428300001,0.0056720265989928,7.754511454898994,48.399751931109,0.4839975193111257,0.9992685513933428
5.6e-05,4561,16.0218,7.726641224400001,0.005540540450961,7.732181764850962,48.260381260855226,0.48260381260850604,0.9992834441016186
5.650000000000001e-05,4585,16.0218,7.5748186476,0.0056519097225748,7.580470557322575,47.3134763716995,0.4731347637170964,0.9992544117571811
5.7e-05,4617,16.0218,7.3597900698,0.0056957445679038,7.365485814367903,45.9716499667215,0.4597164996671974,0.9992266980466118
5.75e-05,4646,16.0218,7.410995742600001,0.0056769694520372,7.416672712052038,46.29113278191456,0.4629113278190989,0.9992345665404904
5.800000000000001e-05,4685,16.0218,7.3707329592000015,0.0057600334871337,7.376492992687135,46.04035122575127,0.46040351225749515,0.9992191365879635
5.8500000000000006e-05,4719,16.0218,7.3900712718,0.0056389055460481,7.395710177346048,46.16029520618708,0.4616029520619436,0.9992375437367299
5.9e-05,4755,16.0218,7.715642258700001,0.0056729787894962,7.721315237489497,48.19255787420741,0.48192557874205755,0.9992652833597634
5.95e-05,4788,16.0218,7.8712620021,0.0056846470035309,7.876946649103531,49.16393070131919,0.49163930701316527,0.9992783184580566
6e-05,4818,16.0218,7.7276105433,0.005716313218567,7.733326856518567,48.267528345872144,0.482675283458698,0.999260820947488
6.05e-05,4855,16.0218,7.8218667927,0.0056844319001493,7.827551224600149,48.855629358743215,0.48855629358749636,0.9992737917980934
6.1000000000000005e-05,4892,16.0218,7.5390259464,0.0057290359508629,7.544754982350863,47.09055775475952,0.4709055775475205,0.999240659774338
6.15e-05,4908,16.0218,7.4265689322,0.0056959904124059,7.432264922612406,46.38845150115702,0.46388451501157213,0.9992336131082901
6.2e-05,4940,16.0218,7.6046272065,0.005839090724041,7.610466297224041,47.50069466116764,0.4750069466117441,0.9992327551958058
6.25e-05,4984,16.0218,7.4402515494,0.0057898019559101,7.44604135135591,46.474437025528616,0.4647443702552716,0.9992224322048849
6.300000000000001e-05,5030,16.0218,7.233209838900001,0.0059820921977754,7.239191931097776,45.18338720430546,0.4518338720429525,0.9991736519414443
6.35e-05,5070,16.0218,7.850025106199999,0.0055967620559781,7.8556218682559775,49.03083216776064,0.49030832167771277,0.9992875469122826
6.4e-05,5086,16.0218,7.482677275800001,0.0058621889670202,7.488539464767022,46.73968882876014,0.46739688828764697,0.9992171785974285
6.45e-05,5123,16.0218,7.9305266403,0.0057333342165724,7.936259974516573,49.53413458237015,0.4953413458236012,0.9992775773179076
6.500000000000001e-05,5156,16.0218,7.559806220999999,0.0058175126560749,7.565623733656074,47.22080998175074,0.47220809981750334,0.9992310597432706
6.55e-05,5186,16.0218,7.683670756799999,0.0057723878492628,7.689443144649262,47.99362833544906,0.4799362833545084,0.9992493100292601
6.599999999999999e-05,5228,16.0218,7.5471570098999985,0.005871815078421,7.553028824978419,47.142198910105385,0.47142198910100114,0.9992225880220393
6.649999999999999e-05,5258,16.0218,7.976501195399999,0.0056112248960592,7.982112420296058,49.820322437525,0.49820322437529235,0.999297025072988
6.7e-05,5283,16.0218,8.005579730633015,0.0057127343364718,8.011292464969486,50.00244956851535,0.5000244956852218,0.9992869147691897
6.75e-05,5318,16.0218,7.407342772199999,0.0058002463364108,7.41314301853641,46.269102214084405,0.4626910221408587,0.9992175725840029
6.8e-05,5352,16.0218,7.986987463499999,0.0057058915845491,7.992693355084548,49.88636329929207,0.49886363299283154,0.9992861115357418
6.850000000000001e-05,5379,16.0218,8.1759726054,0.0055173426404164,8.181489948040417,51.064736471804665,0.5106473647180977,0.9993256310677571
6.9e-05,5402,16.0218,7.3026883746,0.0058585672480268,7.308546941848027,45.61626622382231,0.4561626622382022,0.9991983950716001
6.95e-05,5443,16.0218,7.066440980463645,0.0059360199612405,7.072377000424886,44.142212488136416,0.44142212488140453,0.9991606754050464
7e-05,5464,16.0218,7.4549916054,0.0058226270295374,7.460814232429538,46.56664190309762,0.46566641903091655,0.999219572174277
7.05e-05,5498,16.0218,8.085064912199998,0.0056182434135145,8.090683155613513,50.49796624358055,0.5049796624357759,0.9993055909735363
7.1e-05,5534,16.0218,7.1714057454,0.005872266601256,7.177278012001255,44.79695172826448,0.4479695172827807,0.9991818253951658
7.149999999999999e-05,5569,16.0218,7.324285761,0.0058380868462005,7.330123847846201,45.75093839548598,0.4575093839547492,0.999203548675659
7.2e-05,5598,16.0218,7.221522517207396,0.0059539627434374,7.227476479950834,45.11026526327437,0.4511026526327151,0.9991762044802285
7.25e-05,5629,16.0218,7.8462359505,0.0056005660634141,7.851836516563415,49.00720591045881,0.4900720591046833,0.9992867189667537
7.3e-05,5660,16.0218,7.4117888217,0.0056890427385123,7.417477864438513,46.29615813727732,0.46296158137278665,0.9992330219459383
7.35e-05,5677,16.0218,7.931912526,0.0056217306041905,7.937534256604191,49.54208800886619,0.49542088008864116,0.9992917535317074
7.4e-05,5719,16.0218,7.566038701199999,0.005695153873958,7.571733855073957,47.2589462799001,0.4725894627990586,0.9992478401931493
7.45e-05,5751,16.0218,7.2076310352,0.0058038963463187,7.213434931546319,45.02262499561506,0.4502262499560798,0.9991954046301941
7.5e-05,5791,16.0218,7.4211455529,0.0058622070882875,7.427007759988288,46.355638941870176,0.4635563894186851,0.999210690593341
7.549999999999999e-05,5831,16.0218,7.453805992199999,0.0058410107636024,7.459647002963601,46.55935664508864,0.4655935664509357,0.9992169856346712
7.6e-05,5865,16.0218,7.790656326299999,0.0056315794533843,7.796287905753383,48.66049948040952,0.4866049948041658,0.9992776588651596
7.65e-05,5895,16.0218,7.745186457899999,0.0057077036178451,7.750894161517844,48.377174609093125,0.4837717460908166,0.9992636070756606
7.699999999999999e-05,5915,16.0218,7.5216903588,0.0057698015472608,7.52746016034726,46.98261219305503,0.4698261219305734,0.9992334995570412
7.75e-05,5950,16.0218,6.877622009699998,0.0058947659265511,6.883516775626549,42.96344215773994,0.42963442157726034,0.9991436403631029
7.8e-05,5976,16.0218,7.4584122597,0.0058560639236183,7.464268323623618,46.58820059932399,0.4658820059933103,0.9992154537230281
7.85e-05,6014,16.0218,7.5903037173,0.0058309172219366,7.596134634521937,47.41124364628912,0.4741124364629404,0.9992323836395108
7.9e-05,6046,16.0218,7.283029625999999,0.0058963689272085,7.288925994927208,45.49380216284696,0.45493802162848174,0.9991910510641331
7.95e-05,6088,16.0218,7.460022450599999,0.0059099106341599,7.465932361234159,46.598586683356935,0.4659858668335742,0.9992084162636075
7.999999999999999e-05,6131,16.0218,8.019872207999999,0.0057699359754606,8.02564214397546,50.092013032089696,0.5009201303209041,0.999281062390778
8.049999999999999e-05,6161,16.0218,7.537271559299999,0.0059161147598098,7.543187674059808,47.08077540638057,0.470807754063826,0.9992157009721296
8.099999999999999e-05,6206,16.0218,7.5014468145,0.0059530695513981,7.507399884051399,46.857406059572426,0.4685740605956509,0.9992070397683165
8.150000000000002e-05,6239,16.0218,7.6949180604,0.0059468169574322,7.700864877357432,48.06491703402341,0.48064917034025095,0.9992277728473178
8.2e-05,6280,16.0218,7.984920651299999,0.0057652092320171,7.990685860532016,49.87383353014469,0.4987383353014029,0.9992785088373335
8.25e-05,6305,16.0218,8.212486287599999,0.0056918306235053,8.218178118223504,51.29372553785141,0.5129372553785158,0.9993074096786874
8.300000000000001e-05,6353,16.0218,7.6519235601,0.0060179548524098,7.65794151495241,47.79701104089382,0.47797011040909326,0.9992141550257783
8.350000000000001e-05,6394,16.0218,7.6759963146,0.006083968966946,7.682080283566946,47.94767306775788,0.4794767306773862,0.9992080310615914
8.400000000000001e-05,6422,16.0218,7.652304240788403,0.0058951104158964,7.6581993512043,47.79862032483573,0.4779862032483429,0.999230222387072
8.450000000000001e-05,6450,16.0218,7.527682511999999,0.0059600054337746,7.533642517433773,47.02119934985208,0.47021199349846915,0.9992088813054268
8.5e-05,6475,16.0218,7.555223986200001,0.0059187258289143,7.561142712028915,47.19284170333973,0.47192841703359895,0.9992172180774345
8.55e-05,6500,16.0218,8.286915559499999,0.0057441313527987,8.292659690852798,51.75860197264237,0.5175860197264226,0.9993073233959986
8.6e-05,6530,16.0218,8.0107157493,0.0059082022242221,8.016623951524222,50.03572602031537,0.500357260203237,0.9992630061906422
8.650000000000002e-05,6570,16.0218,7.422475362299999,0.0058644391035281,7.428339801403528,46.36395287300281,0.4636395287298261,0.999210531658444
8.700000000000001e-05,6574,16.0218,7.402656395699999,0.0058139075661124,7.408470303266112,46.23993748059431,0.46239937480595894,0.9992152350852308
8.75e-05,6612,16.0218,7.510042510199999,0.0058033253078447,7.515845835507844,46.91012143146399,0.46910121431473645,0.9992278546640183
8.8e-05,6639,16.0218,7.5746744514,0.0057876072940315,7.580462058694032,47.313423327554574,0.4731342332755391,0.9992365099582031
8.850000000000001e-05,6681,16.0218,7.332569031599998,0.0058800540556666,7.338449085655665,45.80290033364015,0.45802900333643315,0.9991987334126007
8.900000000000001e-05,6715,16.0218,7.508544471899999,0.0059177654382512,7.51446223733825,46.90148570909077,0.4690148570908544,0.9992124831755961
8.950000000000001e-05,6767,16.0218,7.871822765099998,0.0059057253206065,7.877728490420605,49.16881056074698,0.49168810560739773,0.9992503263691065
8.999999999999999e-05,6806,16.0218,7.774033708799998,0.00603197157977,7.780065680379768,48.55924852624772,0.48559248526256527,0.999224688861563
9.05e-05,6856,16.0218,7.523612974799998,0.006057767129533,7.5296707419295315,46.996409529074725,0.4699640952907621,0.9991954804748898
9.1e-05,6894,16.0218,7.777310166900001,0.006037146440314,7.7833473133403155,48.57973082512906,0.48579730825127737,0.9992243508869292
9.15e-05,6933,16.0218,7.4098742166,0.0060656271952631,7.415939843795264,46.28655858764913,0.4628655858764473,0.9991820824705935
9.2e-05,6953,16.0218,7.2038979558,0.0061587014834209,7.21005665728342,45.00153951043342,0.4500153951043841,0.9991458178796419
9.25e-05,6985,16.0218,8.458789418999999,0.0058984854775081,8.464687904477508,52.832315373294655,0.5283231537328832,0.9993031656283052
9.3e-05,7025,16.0218,7.908542970004335,0.0060169378031256,7.914559907807461,49.398693703619486,0.49398693703625446,0.9992397634393808
9.35e-05,7043,16.0218,8.563475860199999,0.0056943723916076,8.569170232591606,53.484441402290095,0.5348444140228693,0.9993354814717125
9.4e-05,7077,16.0218,7.803778180499999,0.005807176181244,7.809585356681243,48.74349546668891,0.48743495466684417,0.9992564040322224
9.45e-05,7098,16.0218,7.852484452499999,0.0058789459075912,7.85836339840759,49.04794341713893,0.4904794341714159,0.9992518867339754
9.5e-05,7131,16.0218,7.799452294499999,0.0059382532662478,7.805390547766247,48.7173135837762,0.4871731358378114,0.9992392112566427
9.55e-05,7171,16.0218,7.7365426968,0.0059366265994752,7.7424793233994755,48.32465343094717,0.4832465343094706,0.9992332395927059
9.6e-05,7200,16.0218,7.5183257808,0.005879537522344,7.524205318322344,46.96229710971156,0.46962297109702683,0.9992185835880865
9.65e-05,7223,16.0218,7.10649305408273,0.0061456439896859,7.112638698072415,44.39350571141414,0.4439350571142079,0.9991359544255564
9.7e-05,7253,16.0218,7.9410769956,0.0058769178872502,7.94695391348725,49.60088075926525,0.49600880759260824,0.9992604816950962
9.75e-05,7294,16.0218,7.895230614899999,0.0058236024919962,7.901054217391995,49.31439799144174,0.4931439799143664,0.9992629334856129
9.8e-05,7317,16.0218,7.353821949299998,0.0060903746219704,7.359912323921968,45.93686304860241,0.4593686304860857,0.999172493590423
9.85e-05,7362,16.0218,7.462481796899998,0.0059459920281871,7.468427788928185,46.61416188522718,0.4661416188523253,0.9992038495656339
9.9e-05,7391,16.0218,7.733346347699999,0.0060003650959478,7.739346712795947,48.3051012545148,0.4830510125451539,0.9992246935925447
9.95e-05,7425,16.0218,7.777478395799999,0.0059513430044028,7.783429738804402,48.58024528333492,0.48580245283328977,0.9992353829604536
0.0001,7454,16.0218,7.1870670549,0.0061828304225053,7.193249885322506,44.89664011110591,0.4489664011111427,0.9991404677272339
0.0001005,7491,16.0218,7.798950771930748,0.0058806038464209,7.8048313757771695,48.71382351406966,0.48713823514069393,0.9992465431265214
0.000101,7529,16.0218,7.7439207357,0.0058982957973684,7.749819031497368,48.37046418941131,0.4837046418940049,0.9992389118025342
0.0001015,7547,16.0218,7.607583228599998,0.0059556748308635,7.613538903430861,47.519872320405376,0.4751987232040633,0.9992177520984126
0.000102,7579,16.0218,7.689799095299999,0.0059429231705616,7.69574201847056,48.03294273097729,0.4803294273097006,0.9992277647618257
0.0001025,7611,16.0218,7.955680866299999,0.0058146722091325,7.961495538509132,49.69164225310349,0.4969164225311221,0.9992696507608392
0.000103,7641,16.0218,8.481852800099999,0.005599418128106,8.487452218228105,52.97439874564037,0.5297439874563473,0.9993402710278497
0.0001035,7676,16.0218,7.720144384499998,0.0058981744125316,7.72604255891253,48.22206343176862,0.4822206343177752,0.9992365853064415
0.000104,7713,16.0218,7.908128163899998,0.0058620033024392,7.913990167202437,49.39513766994556,0.4939513766993994,0.9992592860012978
